Frames#,Latency (ms)
1352,116622.001
1353,116704.1535
1354,116785.9128
1355,116866.5837
1356,116948.4576
1357,117030.0056
1358,117112.0314
1359,117193.8922
1360,117276.6555
1361,117358.7861
1362,117456.2847
1363,117538.446
1364,117620.4943
1365,117702.537
1366,117781.9007
1367,117863.2819
1368,117945.7341
1369,118027.6055
1370,118109.6958
1371,118191.6645
1372,118273.8093
1373,118356.0492
1374,118437.9808
1375,118519.8029
1376,118602.011
1377,118683.9206
1378,118765.6427
1379,118847.5568
1380,118928.4883
1381,119011.0708
1382,119093.1048
1383,119175.8795
1384,119256.4297
1385,119334.5729
1386,119417.5418
1387,119500.0869
1388,119582.2532
1389,119664.9017
1390,119747.1663
1391,119829.1428
1392,119911.6575
1393,119994.2133
1394,120076.5878
1395,120157.521
1396,120240.256
1397,120322.7087
1398,120405.2786
1399,120488.5384
1400,120570.5943
1401,120652.3524
1402,120734.3401
1403,120816.4963
1404,120898.5765
1405,120980.6245
1406,121062.4719
1407,121144.1613
1408,121226.0853
1409,121308.2991
1410,121391.1799
1411,121476.5682
1412,121557.9266
1413,121639.5376
1414,121721.5797
1415,121803.4429
1416,121884.7976
1417,121966.2893
1418,122048.4288
1419,122130.3487
1420,122209.1689
1421,122289.6179
1422,122370.9501
1423,122453.3962
1424,122535.296
1425,122617.5698
1426,122698.9179
1427,122780.8797
1428,122863.3302
1429,122945.2798
1430,123027.2405
1431,123108.4396
1432,123184.2518
1433,123266.065
1434,123347.6192
1435,123429.8863
1436,123510.4384
1437,123592.4655
1438,123674.5414
1439,123756.2919
1440,123838.4819
1441,123919.593
1442,124001.6632
1443,124083.8407
1444,124165.6686
1445,124247.6405
1446,124329.3138
1447,124411.4073
1448,124493.1601
1449,124575.1902
1450,124657.1903
1451,124739.2658
1452,124823.5394
1453,124905.4774
1454,124987.3806
1455,125069.5961
1456,125151.2096
1457,125232.1304
1458,125314.037
1459,125395.9855
1460,125477.9984
1461,125560.3093
1462,125642.3101
1463,125724.6722
1464,125807.2516
1465,125889.6047
1466,125971.5466
1467,126053.1339
1468,126135.4059
1469,126217.3085
1470,126297.2853
1471,126372.2814
1472,126452.2446
1473,126530.1342
1474,126612.0815
1475,126693.9167
1476,126776.5305
1477,126858.9875
1478,126941.418
1479,127024.0865
1480,127106.0619
1481,127188.019
1482,127269.5845
1483,127351.6596
1484,127433.7404
1485,127516.4549
1486,127598.8842
1487,127679.9377
1488,127762.2336
1489,127844.2591
1490,127926.1815
1491,128008.1044
1492,128089.2294
1493,128170.8505
1494,128252.5247
1495,128335.5546
1496,128417.6071
1497,128505.3593
1498,128587.0841
1499,128668.6906
1500,128750.5957
1501,128833.3555
1502,128915.418
1503,128997.4248
1504,129079.8348
1505,129161.787
1506,129243.9803
1507,129326.2022
1508,129408.0137
1509,129489.248
1510,129571.1065
1511,129653.3887
1512,129736.1514
1513,129817.561
1514,129900.0729
1515,129977.1889
1516,130060.2374
1517,130142.3185
1518,130224.2681
1519,130306.3922
1520,130388.1961
1521,130471.0547
1522,130553.6155
1523,130635.1739
1524,130717.6756
1525,130799.5387
1526,130880.7953
1527,130963.3092
1528,131045.2372
1529,131127.2496
1530,131209.022
1531,131291.6483
1532,131374.2236
1533,131455.7132
1534,131538.1862
1535,131619.8931
1536,131702.3291
1537,131784.7002
1538,131867.1098
1539,131949.3903
1540,132031.5481
1541,132120.3318
1542,132202.3842
1543,132284.3437
1544,132366.279
1545,132448.3847
1546,132530.0326
1547,132611.5626
1548,132693.642
1549,132775.2662
1550,132857.5237
1551,132939.6077
1552,133021.4951
1553,133103.6021
1554,133185.2797
1555,133266.809
1556,133348.9511
1557,133430.8845
1558,133510.0101
1559,133585.8775
1560,133667.4074
1561,133749.1044
1562,133830.9348
1563,133913.3624
1564,133989.4523
1565,134071.2369
1566,134153.5061
1567,134234.1844
1568,134316.6473
1569,134398.7625
1570,134476.8243
1571,134556.9069
1572,134638.5981
1573,134721.0077
1574,134802.9289
1575,134885.1317
1576,134967.3701
1577,135049.7728
1578,135131.9525
1579,135214.122
1580,135295.4808
1581,135378.5079
1582,135461.5703
1583,135546.9101
1584,135623.0524
1585,135704.7444
1586,135787.0278
1587,135869.4666
1588,135951.9068
1589,136033.8944
1590,136115.6133
1591,136196.9598
1592,136279.3721
1593,136361.923
1594,136443.7489
1595,136526.2381
1596,136607.1356
1597,136689.543
1598,136772.1184
1599,136854.6655
1600,136936.4852
1601,137018.2017
1602,137100.373
1603,137174.4994
1604,137257.1873
1605,137339.1526
1606,137420.2699
1607,137502.1552
1608,137584.3289
1609,137666.2213
1610,137747.3137
1611,137828.2555
1612,137909.9217
1613,137992.1463
1614,138074.5581
1615,138154.9963
1616,138236.7749
1617,138319.4657
1618,138401.5574
1619,138483.7019
1620,138565.5629
1621,138647.3986
1622,138729.4398
1623,138811.4471
1624,138893.4479
1625,138975.2803
1626,139056.6621
1627,139138.4095
1628,139220.3314
1629,139304.4739
1630,139386.3768
1631,139468.3127
1632,139550.4785
1633,139632.5021
1634,139713.9891
1635,139795.2404
1636,139875.8647
1637,139952.5516
1638,140033.6471
1639,140114.6551
1640,140192.4441
1641,140268.6963
1642,140344.3103
1643,140425.7203
1644,140507.2777
1645,140588.2914
1646,140670.0254
1647,140752.1081
1648,140834.0294
1649,140913.6493
1650,140995.2692
1651,141077.0837
1652,141158.7841
1653,141240.8689
1654,141322.455
1655,141404.6631
1656,141486.3586
1657,141567.8415
1658,141649.3509
1659,141731.5815
1660,141813.4695
1661,141895.4248
1662,141977.2957
1663,142059.552
1664,142141.0795
1665,142222.7859
1666,142304.7786
1667,142395.9444
1668,142477.8567
1669,142559.5799
1670,142641.0871
1671,142722.6904
1672,142804.7118
1673,142886.5292
1674,142968.2335
